Vibration_X_RMS,Vibration_X_Peak,Vibration_Y_RMS,Vibration_Y_Peak,Vibration_Z_RMS,Vibration_Z_Peak,Acoustic_Emission_RMS,Penetration_Rate_Avg,Rotation_Speed_Avg,Feed_Pressure_Avg,Hydraulic_Pressure_Avg,Hydraulic_Return_Pressure_Avg,Hydraulic_Oil_Temp_Avg,Flow_Rate_Avg,Differential_Pressure_Filter_Avg,Oil_Particle_Count_Avg,Oil_Moisture_Avg,Oil_Viscosity_Avg,Tank_Level_End,Drive_Motor_Current_Avg,Motor_Winding_Temp_Avg,drill_bit_health,striker_bar_health,drill_rod_health,coupling_sleeve_health,hydraulic_seal_health,hydraulic_hose_health,filter_health,rul_hours,failure_type,rock_hardness,drill_hours_since_overhaul,hour_in_session,session_id,ambient_temp_C
3.39,7.21,3.36,8.56,3.49,7.09,2.48,0.48,50.1,88.4,177.6,9.66,58.3,94.4,0.71,181,179,45.8,90.0,67.1,82.6,0,0,0,0,0,0,0,90.1,none,10,4102,102,8,40.6
3.31,7.54,3.56,8.26,3.44,6.77,2.42,0.48,46.3,89.7,183.3,10.04,55.1,97.1,0.68,194,188,45.5,90.0,63.6,76.4,0,0,0,0,0,0,0,89.8,none,10,4103,103,8,40.9
3.25,7.28,3.41,8.46,3.38,7.09,2.48,0.46,48.5,83.3,175.8,10.5,59.0,95.1,0.68,188,182,44.8,89.9,64.3,78.4,0,0,0,0,0,0,0,89.4,none,10,4104,104,8,41.1
3.19,7.43,3.39,8.37,3.37,7.3,2.36,0.46,47.9,89.9,181.8,10.78,57.1,96.9,0.76,174,187,45.4,89.9,62.9,76.7,0,0,0,0,0,0,0,89.1,none,10,4105,105,8,41.3
3.29,7.6,3.51,8.68,3.62,7.26,2.46,0.47,48.4,89.0,175.3,11.24,56.2,94.5,0.69,194,181,44.0,89.9,69.1,76.8,0,0,0,0,0,0,0,88.8,none,10,4106,106,8,41.2
3.25,7.72,3.67,8.95,3.38,7.31,2.6,0.47,49.3,87.9,173.5,11.27,58.1,97.5,0.68,180,195,45.6,89.9,65.9,79.4,0,0,0,0,0,0,0,88.4,none,10,4107,107,8,41.3
3.39,7.52,3.53,8.84,3.37,7.34,2.53,0.45,45.4,83.5,177.6,11.01,55.3,94.4,0.66,197,210,44.3,89.9,62.4,75.2,0,0,0,0,0,0,0,88.1,none,10,4108,108,8,41.6
3.56,7.82,3.39,8.91,3.31,7.35,2.59,0.47,48.8,85.1,170.9,11.01,57.6,94.0,0.71,192,181,44.1,89.9,69.7,77.9,0,0,0,0,0,0,0,87.8,none,10,4109,109,8,41.5
3.33,7.81,3.69,8.39,3.37,7.26,2.52,0.46,48.1,87.1,178.8,10.55,58.6,92.0,0.71,191,185,45.1,89.9,63.8,74.9,0,0,0,0,0,0,0,87.4,none,10,4110,110,8,41.7
3.26,7.49,3.45,8.65,3.62,7.11,2.54,0.45,47.5,90.1,180.9,11.64,56.9,99.8,0.74,202,183,43.9,89.9,63.7,77.4,0,0,0,0,0,0,0,87.1,none,10,4111,111,8,41.9
3.37,7.66,3.62,9.03,3.53,7.39,2.62,0.48,45.6,82.8,173.0,11.17,58.2,94.2,0.67,187,180,45.9,89.8,68.4,77.1,0,0,0,0,0,0,0,86.8,none,10,4112,112,8,41.6
3.26,8.04,3.48,8.99,3.48,7.78,2.64,0.45,48.3,91.2,172.7,9.64,56.5,99.9,0.73,201,178,44.9,89.8,68.1,77.0,0,0,0,0,0,0,0,86.4,none,10,4113,113,8,41.5
3.39,8.32,3.52,9.18,3.63,7.35,2.65,0.46,46.3,86.2,175.7,10.93,59.7,97.3,0.71,178,175,45.0,89.8,65.5,80.3,0,0,0,0,0,0,0,86.1,none,10,4114,114,8,41.3
3.49,7.98,3.67,8.8,3.37,7.09,2.55,0.46,47.1,91.0,190.4,10.49,55.9,97.4,0.76,193,199,44.3,89.8,68.8,80.3,0,0,0,0,0,0,0,85.8,none,10,4115,115,8,41.1
3.54,7.88,3.67,9.52,3.36,7.57,2.64,0.45,45.6,87.7,172.1,10.34,56.5,96.9,0.72,199,175,44.4,89.8,68.7,77.9,0,0,0,0,0,0,0,85.4,none,10,4116,116,8,41.0
3.38,8.19,3.65,9.3,3.36,7.19,2.58,0.45,46.6,88.4,181.2,10.29,58.6,97.7,0.69,207,202,45.0,89.7,64.0,75.7,0,0,0,0,0,0,0,85.1,none,10,4117,117,8,41.2
3.41,8.19,3.61,8.9,3.6,7.37,2.57,0.45,45.8,83.1,183.7,11.7,56.2,97.1,0.75,208,194,44.3,89.7,66.2,77.4,0,0,0,0,0,0,0,84.8,none,10,4118,118,8,41.2
3.35,7.48,3.37,9.06,3.49,7.27,2.57,0.47,48.7,87.9,174.9,11.7,54.6,97.2,0.71,198,189,45.2,89.7,63.7,77.9,0,0,0,0,0,0,0,84.4,none,10,4119,119,8,41.0
3.52,7.78,3.54,9.51,3.46,7.69,2.66,0.46,45.7,88.8,172.6,11.99,60.0,92.6,0.76,209,179,43.3,89.7,67.5,78.1,0,0,0,0,0,0,0,84.1,none,10,4120,120,8,40.8
3.26,8.33,3.64,9.24,3.44,7.34,2.6,0.47,48.3,97.1,179.5,10.3,57.8,97.6,0.72,209,195,43.2,89.7,67.4,77.6,0,0,0,0,0,0,0,83.8,none,10,4121,121,8,41.0
3.51,8.23,3.77,9.58,3.58,7.71,2.65,0.46,47.5,87.3,166.9,11.62,58.8,93.0,0.71,190,187,44.6,89.6,66.4,81.5,0,0,0,0,0,0,0,83.4,none,10,4122,122,8,41.1
3.4,8.02,3.71,9.62,3.62,7.3,2.72,0.44,48.6,90.8,181.0,10.57,60.5,91.6,0.74,205,176,44.7,89.6,65.8,75.6,0,0,0,0,0,0,0,83.1,none,10,4123,123,8,41.1
3.48,8.17,3.68,9.89,3.59,7.22,2.7,0.47,48.0,92.5,171.3,11.94,58.5,95.0,0.73,203,201,43.7,89.6,62.4,77.0,0,0,0,0,0,0,0,82.8,none,10,4124,124,8,41.0
3.5,8.01,3.94,9.15,3.59,7.03,2.73,0.44,47.9,91.9,175.3,11.16,56.7,98.5,0.76,209,193,43.8,89.6,65.4,79.0,0,0,0,0,0,0,0,82.4,none,10,4125,125,8,40.9
3.58,8.6,3.78,10.04,3.59,7.79,2.72,0.45,45.7,88.4,175.8,10.7,54.6,99.9,0.78,194,182,43.7,89.6,65.6,77.8,0,1,0,0,0,0,0,82.1,none,10,4126,126,8,41.1
3.49,8.56,3.84,9.94,3.53,7.39,2.7,0.45,47.0,87.5,180.8,11.21,58.4,95.5,0.73,194,182,44.1,89.6,64.8,76.2,0,1,0,0,0,0,0,81.8,none,10,4127,127,8,41.1
3.69,8.5,3.78,9.65,3.58,7.32,2.65,0.45,46.2,92.3,173.2,11.8,57.1,95.5,0.69,215,177,43.4,89.5,63.9,79.2,0,1,0,0,0,0,0,81.4,none,10,4128,128,8,40.8
3.47,8.61,3.82,10.15,3.54,7.62,2.73,0.46,45.5,90.8,188.8,11.8,56.7,94.8,0.68,199,191,44.0,89.5,69.0,77.1,0,1,0,0,0,0,0,81.1,none,10,4129,129,8,40.6
3.47,8.75,3.97,9.89,3.71,7.41,2.72,0.44,46.4,92.3,177.0,11.97,60.7,93.9,0.71,211,184,45.1,89.5,66.9,80.6,0,1,0,0,0,0,0,80.8,none,10,4130,130,8,40.6
3.59,8.92,3.91,10.23,3.67,7.61,2.8,0.45,47.6,91.4,178.8,10.5,58.1,98.3,0.78,226,186,45.3,89.5,65.2,81.1,0,1,0,0,0,0,0,80.4,none,10,4131,131,8,40.4
3.64,8.56,3.87,9.85,3.7,7.73,2.76,0.45,49.3,97.8,178.2,11.16,60.3,98.0,0.74,211,193,43.5,89.5,68.0,75.3,0,1,0,0,0,0,0,80.1,none,10,4132,132,8,40.3
3.54,8.44,3.89,9.95,3.65,7.44,2.71,0.46,47.5,88.6,181.3,12.01,61.4,94.3,0.75,215,163,43.7,89.5,64.2,77.2,0,1,0,0,0,0,0,79.8,none,10,4133,133,8,40.1
3.64,8.57,4.21,9.82,3.6,7.61,2.83,0.45,47.2,89.7,178.0,10.97,57.5,94.5,0.81,208,190,46.6,89.4,66.1,77.2,0,1,0,0,0,0,0,79.4,none,10,4134,134,8,39.8
3.53,8.7,3.94,10.11,3.76,7.52,2.76,0.44,47.5,86.2,181.8,11.01,55.1,96.3,0.69,221,181,43.5,89.4,67.5,76.9,0,1,0,0,0,0,0,79.1,none,10,4135,135,8,39.8
3.49,8.83,4.01,10.34,3.65,7.72,2.77,0.46,48.9,87.6,177.2,12.68,58.4,97.4,0.78,223,192,44.7,89.4,62.6,76.9,0,1,0,0,0,0,0,78.8,none,10,4136,136,8,39.9
3.62,8.6,3.95,10.14,3.72,7.85,2.88,0.47,47.5,85.7,181.8,10.63,58.2,98.5,0.78,222,180,44.5,89.4,67.6,76.9,0,1,0,0,0,0,0,78.4,none,10,4137,137,8,40.0
3.62,9.04,3.96,10.45,3.68,7.65,2.7,0.45,46.1,89.8,175.8,12.6,57.4,95.1,0.81,201,202,46.0,89.4,65.9,75.7,0,1,0,0,0,0,0,78.1,none,10,4138,138,8,39.8
3.59,8.75,3.99,10.36,3.76,7.9,2.84,0.46,49.0,81.3,189.4,11.36,60.0,90.3,0.78,213,193,43.6,89.3,66.2,76.1,0,1,0,0,0,0,0,77.8,none,10,4139,139,8,39.8
3.66,8.47,3.97,10.76,3.71,7.93,2.91,0.45,49.0,92.1,174.4,10.53,59.6,96.6,0.85,211,195,44.3,89.3,68.3,76.7,0,1,0,0,0,0,0,77.4,none,10,4140,140,8,39.8
3.76,8.39,4.14,10.62,3.67,8.01,2.78,0.46,46.6,86.8,181.4,11.6,57.4,96.7,0.79,220,184,45.7,89.3,69.3,77.8,0,1,0,0,0,0,0,77.1,none,10,4141,141,8,39.9
3.82,8.21,4.31,11.0,3.72,7.96,2.81,0.45,48.9,91.9,179.2,11.66,56.4,99.3,0.76,221,184,44.0,89.3,67.7,80.2,0,1,0,0,0,0,0,76.8,none,10,4142,142,8,39.9
3.86,8.94,4.07,11.27,3.61,7.8,2.75,0.46,46.6,91.1,169.3,13.5,57.7,95.7,0.76,221,198,43.9,89.3,66.9,82.0,0,1,0,0,0,0,0,76.4,none,10,4143,143,8,39.7
3.69,9.49,4.09,11.4,3.76,7.92,2.84,0.45,45.9,87.1,178.1,11.38,59.6,97.0,0.79,214,187,42.9,89.2,68.6,76.1,0,1,0,0,0,0,0,76.1,none,10,4144,144,8,39.6
3.86,9.01,4.33,11.51,3.86,7.7,2.82,0.44,49.6,91.6,179.4,11.49,57.7,95.2,0.76,218,185,44.4,89.2,66.4,82.0,0,1,0,0,0,0,0,75.8,none,10,4145,145,8,39.5
3.69,9.28,3.93,11.4,3.85,7.65,2.96,0.43,48.5,90.2,177.1,11.83,57.5,91.6,0.85,225,195,45.6,89.2,68.1,74.5,0,1,0,0,0,0,0,75.4,none,10,4146,146,8,39.2
3.95,10.07,4.46,11.05,4.09,8.03,2.75,0.46,49.5,90.4,180.6,12.45,59.0,92.4,0.78,215,189,42.5,89.2,65.4,79.6,0,1,0,0,0,0,0,75.1,none,10,4147,147,8,39.0
3.78,9.41,4.11,10.61,3.7,8.24,2.91,0.44,48.2,90.7,175.6,12.91,59.0,96.5,0.86,225,188,42.4,89.2,66.0,78.9,0,1,0,0,0,0,0,74.8,none,10,4148,148,8,39.0
4.04,8.98,4.41,11.05,3.88,8.11,2.73,0.44,48.2,95.3,176.0,12.38,56.8,96.1,0.82,228,182,44.9,89.1,66.8,75.9,0,1,0,0,0,0,0,74.4,none,10,4149,149,8,39.1
3.69,9.23,3.99,11.22,3.71,8.22,2.74,0.45,49.1,89.5,171.5,12.67,57.6,95.6,0.81,223,200,43.3,89.1,68.3,77.8,0,1,0,0,0,0,0,74.1,none,10,4150,150,8,38.9
3.72,9.45,4.17,11.21,3.84,8.18,2.9,0.45,47.9,94.6,178.9,11.55,57.5,95.6,0.84,228,180,43.0,89.1,66.7,80.6,0,1,0,0,0,0,0,73.8,none,10,4151,151,8,38.9
3.53,9.42,4.25,11.59,3.71,8.16,2.95,0.45,46.5,91.4,181.3,11.77,57.7,95.2,0.83,217,186,44.5,89.1,67.8,76.1,0,1,0,0,0,0,0,73.4,none,10,4152,152,8,38.9
3.86,9.47,4.27,11.56,3.63,8.6,2.79,0.43,47.2,88.7,183.0,12.59,56.3,98.4,0.86,221,191,44.6,89.1,65.1,76.5,0,1,0,0,0,0,0,73.1,none,10,4153,153,8,39.1
3.68,9.29,4.02,11.82,3.81,8.0,2.98,0.44,50.1,89.6,176.3,11.33,58.2,94.8,0.84,220,207,44.4,89.0,67.8,75.5,0,1,0,0,0,0,0,72.8,none,10,4154,154,8,39.1
3.94,9.76,4.44,11.74,3.8,8.02,2.88,0.45,47.2,93.7,181.1,11.29,59.0,92.7,0.79,239,185,46.0,89.0,65.7,79.7,0,1,0,0,0,0,0,72.4,none,10,4155,155,8,38.8
3.84,9.24,4.3,11.04,3.94,8.08,3.13,0.44,48.8,94.6,188.5,11.8,58.1,92.7,0.79,234,207,43.2,89.0,68.4,78.6,0,1,0,0,0,0,0,72.1,none,10,4156,156,8,38.7
3.74,9.79,4.57,11.79,3.87,8.16,2.96,0.43,48.8,91.5,178.4,11.93,55.8,95.9,0.79,219,192,43.4,89.0,63.9,76.0,0,1,0,0,0,0,0,71.8,none,10,4157,157,8,38.6
3.88,9.88,4.43,12.14,3.99,8.27,2.88,0.45,47.7,89.9,194.4,12.76,60.5,92.1,0.81,235,210,44.4,88.9,66.3,76.0,0,1,0,0,0,0,0,71.4,none,10,4158,158,8,38.7
3.96,9.7,4.37,11.41,3.72,8.31,3.07,0.43,49.6,92.8,177.3,12.18,60.4,90.6,0.79,231,188,44.2,88.9,65.0,76.9,0,1,0,0,0,0,0,71.1,none,10,4159,159,8,38.6
3.88,9.83,4.24,11.95,3.9,8.18,2.97,0.43,50.3,90.1,183.5,13.16,62.7,94.1,0.81,234,196,44.1,88.9,65.5,75.3,0,1,0,0,0,0,0,70.8,none,10,4160,160,8,38.6
3.81,9.96,4.4,11.84,3.69,8.33,3.13,0.45,46.3,85.5,178.7,12.64,57.2,95.6,0.83,221,188,43.6,88.9,66.5,73.3,0,1,0,0,0,0,0,70.4,none,10,4161,161,8,38.4
3.8,9.28,4.56,12.11,3.99,8.24,3.01,0.44,49.2,84.9,177.5,12.35,59.6,95.4,0.83,240,198,42.6,88.9,64.4,78.1,0,1,0,0,0,0,0,70.1,none,10,4162,162,8,38.4
3.87,9.67,4.23,12.25,3.95,8.75,2.95,0.43,48.8,93.0,178.4,11.28,56.9,96.6,0.9,241,181,44.3,88.8,62.5,79.7,0,1,0,0,0,0,0,69.8,none,10,4163,163,8,38.3
4.03,10.05,4.63,12.2,3.87,8.85,2.86,0.43,46.8,91.6,182.3,12.03,59.3,93.4,0.89,220,190,43.8,88.8,67.6,75.2,0,1,0,0,0,0,0,69.4,none,10,4164,164,8,38.0
4.05,9.82,4.36,11.76,3.94,7.83,3.01,0.42,49.8,88.7,188.5,11.66,58.7,96.0,0.86,227,188,45.7,88.8,64.3,77.0,0,1,0,0,0,0,0,69.1,none,10,4165,165,8,38.2
3.98,10.67,4.57,12.16,3.99,8.34,3.02,0.44,47.6,87.8,180.6,12.01,56.6,94.9,0.87,230,207,45.5,88.8,64.3,77.4,0,1,0,0,0,0,0,68.8,none,10,4166,166,8,38.0
4.01,10.0,4.49,12.96,3.95,8.8,3.02,0.44,45.6,92.8,175.2,11.23,58.5,94.6,0.82,233,181,44.9,88.8,64.4,74.4,0,1,0,0,0,0,0,68.4,none,10,4167,167,8,37.8
4.03,9.8,4.42,13.22,3.93,8.93,2.96,0.42,46.7,87.0,178.3,12.7,58.0,92.9,0.87,226,196,43.5,88.7,69.4,74.9,0,1,0,0,0,0,0,68.1,none,10,4168,168,8,37.9
4.0,10.07,4.51,13.66,3.78,8.15,2.77,0.42,46.8,94.8,178.8,11.73,57.8,93.5,0.94,241,215,42.9,88.7,71.0,76.7,0,1,0,0,0,0,0,67.8,none,10,4169,169,8,37.8
4.06,9.71,4.45,13.3,4.07,8.35,2.89,0.43,47.1,89.0,179.6,12.21,59.8,90.9,0.86,250,200,44.5,88.7,65.3,75.3,0,1,0,0,0,0,0,67.4,none,10,4170,170,8,38.0
3.96,10.07,4.29,12.3,3.88,8.46,3.13,0.42,48.9,88.5,170.7,11.45,57.9,96.6,0.83,247,190,44.9,88.7,62.7,77.0,0,1,0,0,0,0,0,67.1,none,10,4171,171,8,37.9
3.99,10.6,4.51,13.31,3.97,8.72,3.09,0.43,46.5,89.5,180.2,12.37,56.8,95.4,0.83,241,200,43.6,88.7,64.1,76.2,0,1,0,0,0,0,0,66.8,none,10,4172,172,8,37.8
4.24,10.69,4.54,12.54,4.19,8.88,3.11,0.43,45.4,88.7,177.8,12.36,61.6,97.5,0.83,249,187,44.0,88.6,65.6,77.5,0,1,0,0,0,0,0,66.4,none,10,4173,173,8,38.0
3.98,10.66,4.57,12.67,3.96,8.35,3.15,0.44,47.0,89.7,165.9,12.95,58.4,95.7,0.81,245,191,44.7,88.6,64.8,75.1,0,1,0,0,0,0,0,66.1,none,10,4174,174,8,37.8
3.94,10.28,4.56,12.96,4.16,9.14,3.05,0.43,47.8,93.5,183.5,12.97,58.5,95.5,0.94,249,210,44.9,88.6,66.8,77.8,0,1,0,0,0,0,0,65.8,none,10,4175,175,8,37.7
4.05,10.39,4.55,13.05,4.02,8.2,2.85,0.44,47.6,90.9,191.0,11.95,58.7,94.9,0.82,244,194,43.3,88.5,66.0,73.9,0,1,0,0,0,0,0,65.4,none,10,4176,176,8,37.5
4.19,10.29,4.87,12.69,4.13,9.05,3.02,0.44,46.4,92.1,172.1,12.85,57.6,94.6,0.88,246,183,43.4,88.5,66.3,78.0,0,1,0,0,0,0,0,65.1,none,10,4177,177,8,37.6
4.31,10.09,4.83,13.21,4.07,8.88,3.03,0.42,45.7,87.4,183.8,13.06,58.4,96.1,0.85,246,190,43.1,88.5,67.9,77.4,0,1,0,0,0,0,0,64.8,none,10,4178,178,8,37.4
4.24,11.08,4.78,13.11,4.0,8.35,3.08,0.41,47.9,88.8,184.7,12.55,61.2,99.8,0.87,242,183,45.6,88.5,66.4,78.5,0,1,0,0,0,0,0,64.4,none,10,4179,179,8,37.5
4.09,10.43,4.74,13.02,4.11,8.92,3.19,0.43,47.0,94.0,177.9,13.18,60.2,94.4,0.9,249,198,44.2,88.4,66.9,77.3,0,1,0,0,0,0,0,64.1,none,10,4180,180,8,37.7
4.04,10.08,4.6,13.65,4.01,8.84,3.08,0.44,47.3,87.9,172.6,12.24,58.4,94.0,0.86,234,178,43.7,88.4,65.3,77.5,0,1,0,0,0,0,0,63.8,none,10,4181,181,8,37.6
4.13,10.42,4.86,13.32,4.22,8.92,3.18,0.42,47.8,89.5,175.0,12.48,57.8,92.1,0.92,250,209,44.0,88.3,66.7,74.1,0,1,0,0,0,0,0,63.4,none,10,4182,182,8,37.4
4.11,10.94,4.82,13.4,4.15,8.77,3.17,0.43,46.2,84.6,179.0,13.39,61.2,93.6,0.9,248,185,43.6,88.3,63.0,80.4,0,1,0,0,0,0,0,63.1,none,10,4183,183,8,37.4
4.31,10.84,4.66,12.69,3.93,8.56,3.17,0.43,48.1,89.0,184.5,12.23,58.3,93.5,0.85,250,196,44.2,88.3,70.2,74.9,0,1,0,0,0,0,0,62.8,none,10,4184,184,8,37.7
4.33,11.07,4.65,13.18,4.03,8.99,3.29,0.41,45.4,92.0,176.0,12.0,58.0,96.3,0.86,247,196,44.7,88.3,68.1,76.4,0,1,0,0,0,0,0,62.4,none,10,4185,185,8,37.5
4.25,11.26,4.88,13.13,3.87,8.83,3.32,0.41,48.5,89.8,170.2,12.5,58.6,94.8,0.85,250,196,45.7,88.3,66.9,79.0,0,1,0,0,0,0,0,62.1,none,10,4186,186,8,37.4
4.07,11.82,4.67,13.39,4.12,9.33,3.27,0.42,48.2,93.0,182.2,14.14,58.0,93.0,0.88,254,198,42.1,88.2,69.7,77.3,0,1,0,0,0,0,0,61.8,none,10,4187,187,8,37.4
4.25,10.96,5.11,13.37,4.26,9.16,3.31,0.42,45.3,93.4,184.4,13.42,57.7,95.9,0.84,276,199,44.3,88.2,64.9,79.0,0,1,0,0,0,0,0,61.4,none,10,4188,188,8,37.7
4.23,11.98,4.81,14.15,4.24,9.16,3.33,0.43,48.8,95.8,185.5,11.69,58.4,92.4,0.91,270,190,43.7,88.2,63.2,75.5,0,1,0,0,0,0,0,61.1,none,10,4189,189,8,37.6
4.55,11.43,4.82,14.62,4.12,8.7,3.23,0.42,46.5,93.7,176.7,12.89,58.3,96.6,0.88,254,196,44.5,88.2,65.6,76.0,0,1,0,0,0,0,0,60.8,none,10,4190,190,8,37.9
4.32,10.53,5.02,14.14,4.26,8.9,3.26,0.41,47.4,92.7,180.9,13.15,60.0,96.7,0.93,251,195,42.6,88.1,65.5,78.1,0,1,0,0,0,0,0,60.4,none,10,4191,191,8,38.1
4.48,11.99,4.95,14.22,4.08,8.54,3.43,0.41,49.5,91.6,174.1,12.98,57.1,95.1,0.88,257,204,44.6,88.1,67.8,77.6,0,1,0,0,0,0,0,60.1,none,10,4192,192,8,38.2
4.34,11.51,5.12,14.22,4.29,8.88,3.46,0.41,47.1,91.8,182.2,13.21,56.4,97.6,0.91,272,186,43.3,88.1,62.5,78.5,0,1,0,0,0,0,0,59.8,none,10,4193,193,8,38.0
4.39,12.27,5.21,14.59,4.06,9.19,3.24,0.42,46.5,91.9,168.4,14.36,60.5,95.1,0.88,254,196,44.8,88.1,68.6,74.4,0,1,0,0,0,0,0,59.4,none,10,4194,194,8,38.0
4.22,11.71,5.11,15.58,4.49,8.43,3.36,0.39,47.2,89.3,173.4,12.24,57.7,95.9,0.87,270,206,43.1,88.0,66.2,78.2,0,1,0,0,0,0,0,59.1,none,10,4195,195,8,37.9
4.31,11.46,5.09,15.27,4.23,9.54,3.2,0.4,49.3,90.3,173.7,12.43,60.5,97.0,0.85,249,188,44.4,88.0,69.0,77.9,0,1,0,0,0,0,0,58.8,none,10,4196,196,8,37.7
4.56,11.97,4.94,15.47,4.35,8.83,3.33,0.42,48.5,92.8,177.1,13.86,59.8,96.2,0.92,262,199,43.0,88.0,69.3,79.9,0,1,0,0,0,0,0,58.4,none,10,4197,197,8,37.9
4.28,12.01,5.25,15.15,4.17,9.77,3.39,0.4,46.7,92.1,188.6,12.82,60.7,92.3,0.91,261,188,44.8,87.9,71.4,78.5,0,1,0,0,0,0,0,58.1,none,10,4198,198,8,38.0
4.48,11.62,5.11,14.08,4.53,9.49,3.44,0.4,48.3,90.6,167.1,12.9,59.5,92.4,0.92,256,195,42.6,87.9,65.6,74.4,0,1,0,0,0,0,0,57.8,none,10,4199,199,8,38.2
4.65,12.35,4.71,14.63,4.22,9.54,3.51,0.4,47.3,96.6,174.2,12.19,59.2,98.1,0.89,265,206,44.3,87.9,65.9,75.4,0,1,0,0,0,0,0,57.4,none,10,4200,200,8,38.2
4.79,12.6,4.9,14.78,4.48,9.31,3.39,0.39,45.9,87.4,179.3,14.32,59.1,95.8,1.0,266,204,44.0,87.9,68.2,77.9,0,1,0,0,0,0,0,57.1,none,10,4201,201,8,38.2
4.51,12.26,5.26,15.56,4.29,9.44,3.36,0.37,46.7,93.9,182.0,14.09,57.5,95.0,0.93,282,207,44.0,87.8,62.6,78.1,0,1,0,0,0,0,0,56.8,none,10,4202,202,8,38.4
4.6,12.51,5.18,15.32,4.35,9.58,3.55,0.4,45.7,92.9,175.3,14.02,59.5,92.1,0.91,272,199,44.1,87.8,68.3,77.4,0,1,0,0,0,0,0,56.4,none,10,4203,203,8,38.6
4.55,12.41,5.49,14.62,4.16,9.71,3.73,0.39,47.6,93.7,189.0,13.57,60.4,91.8,0.88,279,194,44.6,87.8,68.0,75.5,0,1,0,0,0,0,0,56.1,none,10,4204,204,8,38.4
4.65,12.64,5.04,14.44,4.28,9.86,3.59,0.38,45.8,92.3,186.2,13.27,55.7,93.9,0.91,277,189,45.0,87.7,69.0,77.4,0,1,0,0,0,0,0,55.8,none,10,4205,205,8,38.4
4.89,13.02,5.16,16.08,4.34,9.76,3.31,0.37,47.1,89.1,167.7,14.57,57.2,100.7,0.95,259,212,43.2,87.7,63.1,78.3,0,1,0,0,0,0,0,55.4,none,10,4206,206,8,38.1
4.84,12.38,5.33,15.23,4.33,9.89,3.61,0.38,46.7,90.8,170.4,13.12,58.6,94.0,0.93,271,207,44.3,87.7,65.8,78.7,0,1,0,0,0,0,0,55.1,none,10,4207,207,8,38.2
4.69,12.51,5.28,15.62,4.36,9.53,3.7,0.39,47.4,97.4,164.8,12.84,60.8,91.2,0.87,272,193,42.9,87.7,67.6,78.2,0,1,0,0,0,0,0,54.8,none,10,4208,208,8,38.1
4.8,12.74,5.08,14.77,4.48,9.62,3.49,0.39,48.3,92.5,189.5,13.17,59.8,92.5,0.92,262,201,43.0,87.7,71.0,78.7,0,1,0,0,0,0,0,54.4,none,10,4209,209,8,37.9
4.82,13.12,5.18,15.84,4.59,9.72,3.54,0.39,48.1,89.0,179.2,13.43,58.5,91.0,0.95,267,201,43.2,87.6,68.5,77.4,0,1,0,0,0,0,0,54.1,none,10,4210,210,8,38.1
4.84,13.08,5.24,16.47,4.67,9.5,3.95,0.37,49.4,91.8,180.3,13.48,56.9,93.8,0.93,277,196,44.1,87.6,65.9,76.7,0,1,0,0,0,0,0,53.8,none,10,4211,211,8,38.3
4.77,12.95,5.18,16.32,4.4,9.91,3.7,0.37,46.7,99.6,184.9,13.08,60.1,95.7,0.94,251,206,44.9,87.5,69.2,76.5,0,1,0,0,0,0,0,53.4,none,10,4212,212,8,38.1
4.76,12.59,5.14,15.58,4.56,9.4,3.67,0.45,49.2,88.1,177.8,14.33,61.1,93.0,0.89,283,198,43.2,87.5,68.8,76.6,0,1,0,0,0,0,0,68.8,none,9,4213,213,8,38.1
4.72,13.75,5.31,16.65,4.36,9.56,3.62,0.44,46.1,89.9,178.2,14.89,60.8,93.7,0.98,278,195,44.8,87.5,64.2,77.6,0,1,0,0,0,0,0,68.5,none,9,4214,214,8,38.3
4.76,13.35,5.48,15.89,4.17,9.66,3.53,0.46,48.4,86.2,178.4,13.16,60.3,93.1,0.87,275,191,44.1,87.4,64.4,75.8,0,1,0,0,0,0,0,68.2,none,9,4215,215,8,38.1
4.81,12.99,5.25,15.91,4.36,10.07,3.41,0.45,46.9,93.1,171.9,13.64,60.1,93.2,1.0,272,199,43.9,87.4,65.2,78.0,0,1,0,0,0,0,0,67.8,none,9,4216,216,8,38.3
4.5,12.83,5.26,15.76,4.33,10.01,3.36,0.44,45.6,88.4,179.4,13.19,57.4,98.2,0.96,273,204,45.1,87.4,67.1,76.7,0,1,0,0,0,0,0,67.5,none,9,4217,217,8,38.3
4.78,13.09,5.54,15.78,4.45,9.61,3.45,0.44,46.5,90.6,171.7,12.84,57.5,92.6,0.93,246,220,43.4,87.3,71.0,77.8,0,1,0,0,0,0,0,67.2,none,9,4218,218,8,38.2
4.74,13.48,5.47,16.15,4.53,9.9,3.73,0.46,46.7,93.1,182.6,14.52,60.1,94.8,0.95,294,211,43.4,87.3,65.3,77.7,0,1,0,0,0,0,0,66.8,none,9,4219,219,8,38.1
4.84,13.66,5.46,16.81,4.7,9.42,3.7,0.44,46.9,90.4,177.2,12.98,60.9,93.5,1.0,283,198,44.2,87.3,65.4,78.6,0,1,0,0,0,0,0,66.5,none,9,4220,220,8,38.1
5.01,13.85,5.23,16.69,4.63,10.6,3.42,0.45,49.9,99.4,181.3,13.99,60.6,93.6,0.97,281,224,42.4,87.2,65.9,76.3,0,1,0,0,0,0,0,66.2,none,9,4221,221,8,38.2
